,Close,ARIMA,SARIMAX,Prophet,LSTM_pred,LSTM_future
2014-06-16,64.19000244140625,,,68.32770218661736,,
2014-06-17,64.4000015258789,,,68.74521749936554,,
2014-06-18,65.5999984741211,,,68.99559967414514,,
2014-06-19,64.33999633789062,,,69.14945249125789,,
2014-06-20,64.5,,,69.26594616609535,,
2014-06-23,65.37000274658203,,,69.53212142075614,,
2014-06-24,65.72000122070312,,,69.99617257791914,,
2014-06-25,67.44000244140625,,,70.29674760886817,,
2014-06-26,67.12999725341797,,,70.50431053947939,,
2014-06-27,67.5999984741211,,,70.6777236668005,,
2014-06-30,67.29000091552734,,,71.12814616571742,,
2014-07-01,68.05999755859375,,,71.65528804765731,,
2014-07-02,66.44999694824219,,,72.0179574671084,,
2014-07-03,66.29000091552734,,,72.28529692189714,,
2014-07-07,65.29000091552734,,,73.09527838947533,,
2014-07-08,62.7599983215332,,,73.64791716195927,,
2014-07-09,64.97000122070312,,,74.02462813928031,,
2014-07-10,64.87000274658203,,,74.29319344163765,,
2014-07-11,66.33999633789062,,,74.5098386650976,,
2014-07-14,67.9000015258789,,,74.95915585587316,,
2014-07-15,67.16999816894531,,,75.43550358746576,,
2014-07-16,67.66000366210938,,,75.71961302879149,,
2014-07-17,66.41000366210938,,,75.87974233866014,,
2014-07-18,68.41999816894531,,,75.9729387411725,,
2014-07-21,69.4000015258789,,,75.97515012199923,,
2014-07-22,69.2699966430664,,,76.28290867216259,,
2014-07-23,71.29000091552734,,,76.39237228487514,,
2014-07-24,74.9800033569336,,,76.37437616315495,,
2014-07-25,75.19000244140625,,,76.2887097246734,,
2014-07-28,74.91999816894531,,,75.7786443314361,,
2014-07-29,73.70999908447266,,,75.93334365387489,,
2014-07-30,74.68000030517578,,,75.90318542081326,,
2014-07-31,72.6500015258789,,,75.76150012649877,,
2014-08-01,72.36000061035156,,,75.57031749198511,,
2014-08-04,73.51000213623047,,,74.87021993607364,,
2014-08-05,72.69000244140625,,,75.00762598343061,,
2014-08-06,72.47000122070312,,,74.98404947281338,,
2014-08-07,73.16999816894531,,,74.87263283550699,,
2014-08-08,73.05999755859375,,,74.73474178662809,,
2014-08-11,73.44000244140625,,,74.319081944301,,
2014-08-12,72.83000183105469,,,74.58614973642844,,
2014-08-13,73.7699966430664,,,74.70537797750508,,
2014-08-14,74.30000305175781,,,74.74687405238149,,
2014-08-15,73.62999725341797,,,74.76873942141157,,
2014-08-18,74.58999633789062,,,74.83874494089466,,
2014-08-19,75.29000091552734,,,75.25810416746545,,
2014-08-20,74.80999755859375,,,75.51912939634322,,
2014-08-21,74.56999969482422,,,75.68876195414167,,
2014-08-22,74.56999969482422,,,75.82219933069268,,
2014-08-25,75.0199966430664,,,76.10365056627772,,
2014-08-26,75.95999908447266,,,76.54649740013718,,
2014-08-27,74.62999725341797,,,76.80571728556015,,
2014-08-28,73.86000061035156,,,76.94791697692673,,
2014-08-29,74.81999969482422,,,77.02846788076023,,
2014-09-02,76.68000030517578,,,77.30739808735365,,
2014-09-03,75.83000183105469,,,77.40595574152312,,
2014-09-04,75.94999694824219,,,77.3727843357806,,
2014-09-05,77.26000213623047,,,77.2663060955159,,
2014-09-08,77.88999938964844,,,76.64785104294585,,
2014-09-09,76.66999816894531,,,76.7476440106119,,
2014-09-10,77.43000030517578,,,76.65179079018947,,
2014-09-11,77.91999816894531,,,76.4329994940265,,
2014-09-12,77.4800033569336,,,76.15283602445946,,
2014-09-15,74.58000183105469,,,75.11247678382054,,
2014-09-16,76.08000183105469,,,75.11224686749807,,
2014-09-17,76.43000030517578,,,74.93952149306318,,
2014-09-18,77.0,,,74.66810155471538,,
2014-09-19,77.91000366210938,,,74.3602173130638,,
2014-09-22,76.80000305175781,,,73.38637511852754,,
2014-09-23,78.29000091552734,,,73.45623164856312,,
2014-09-24,78.54000091552734,,,73.37560702126794,,
2014-09-25,77.22000122070312,,,73.21662765590794,,
2014-09-26,78.79000091552734,,,73.03956219895859,,
2014-09-29,79.0,,,72.54543685537334,,
2014-09-30,79.04000091552734,,,72.79581044498738,,
2014-10-01,76.55000305175781,,,72.90153443965899,,
2014-10-02,77.08000183105469,,,72.93200751723732,,
2014-10-03,77.44000244140625,,,72.944804508943,,
2014-10-06,77.55999755859375,,,72.99714015560288,,
2014-10-07,76.29000091552734,,,73.41412630597569,,
2014-10-08,77.5199966430664,,,73.67522732027177,,
2014-10-09,75.91000366210938,,,73.84808241626372,,
2014-10-10,72.91000366210938,,,73.98874368992063,,
2014-10-13,72.98999786376953,,,74.32608280904907,,
2014-10-14,73.58999633789062,,,74.80265198226488,,
2014-10-15,73.20999908447266,,,75.10498001849209,,
2014-10-16,72.62999725341797,,,75.30068350044802,,
2014-10-17,75.94999694824219,,,75.44602183110665,,
2014-10-20,76.94999694824219,,,75.69360742368924,,
2014-10-21,78.69000244140625,,,76.10836219061451,,
2014-10-22,78.37000274658203,,,76.33469456816992,,
2014-10-23,80.04000091552734,,,76.4414961436749,,
2014-10-24,80.66999816894531,,,76.48642016961368,,
2014-10-27,80.27999877929688,,,76.37904584543831,,
2014-10-28,80.7699966430664,,,76.66304730984442,,
2014-10-29,75.86000061035156,,,76.75526340303377,,
2014-10-30,74.11000061035156,,,76.72633331326597,,
2014-10-31,74.98999786376953,,,76.63565814130429,,
2014-11-03,73.87999725341797,,,76.13941014726889,,
2014-11-04,75.76000213623047,,,76.3052356531172,,
2014-11-05,74.83000183105469,,,76.28755864470436,,
2014-11-06,75.26000213623047,,,76.15840965317713,,
2014-11-07,75.5999984741211,,,75.97846072453297,,
2014-11-10,75.0,,,75.29060671648506,,
2014-11-11,74.61000061035156,,,75.42064820908605,,
2014-11-12,74.72000122070312,,,75.38209998541714,,
2014-11-13,74.25,,,75.2472066313783,,
2014-11-14,74.87999725341797,,,75.07663490111993,,
2014-11-17,74.23999786376953,,,74.50418637101222,,
2014-11-18,74.33999633789062,,,74.69949526372903,,
2014-11-19,73.33000183105469,,,74.73791169332989,,
2014-11-20,73.5999984741211,,,74.6903452195973,,
2014-11-21,73.75,,,74.61593958460642,,
2014-11-24,74.01000213623047,,,74.36743927968875,,
2014-11-25,75.62999725341797,,,74.67609227119388,,
2014-11-26,77.62000274658203,,,74.82712114464262,,
2014-11-28,77.69999694824219,,,74.91987741955025,,
2014-12-01,75.0999984741211,,,74.9377346411958,,
2014-12-02,75.45999908447266,,,75.31332675135707,,
2014-12-03,74.87999725341797,,,75.51800500207527,,
2014-12-04,75.23999786376953,,,75.6195374429135,,
2014-12-05,76.36000061035156,,,75.6742371531864,,
2014-12-08,76.5199966430664,,,75.6707033087825,,
2014-12-09,76.83999633789062,,,76.00842872671862,,
2014-12-10,76.18000030517578,,,76.16097587365905,,
2014-12-11,77.7300033569336,,,76.19725196286157,,
2014-12-12,77.83000183105469,,,76.17500395327497,,
2014-12-15,76.98999786376953,,,75.88864934188585,,
2014-12-16,74.69000244140625,,,76.12185578484649,,
2014-12-17,76.11000061035156,,,76.16866208385328,,
2014-12-18,78.4000015258789,,,76.1004301724,,
2014-12-19,79.87999725341797,,,75.97736467896755,,
2014-12-22,81.44999694824219,,,75.43419361434422,,
2014-12-23,80.61000061035156,,,75.60411041035455,,
2014-12-24,80.7699966430664,,,75.6018030218871,,
2014-12-26,80.77999877929688,,,75.36008321890068,,
2014-12-29,80.0199966430664,,,74.87159010137533,,
2014-12-30,79.22000122070312,,,75.09477440028286,,
2014-12-31,78.0199966430664,,,75.16227787865299,,
2015-01-02,78.44999694824219,,,75.10495253846472,,
2015-01-05,77.19000244140625,,,74.97874068929173,,
2015-01-06,76.1500015258789,,,75.33684184201108,,
2015-01-07,76.1500015258789,,,75.54223572730652,,
2015-01-08,78.18000030517578,,,75.66397255393647,,
2015-01-09,77.73999786376953,,,75.7592901673587,,
2015-01-12,76.72000122070312,,,76.00367671439085,,
2015-01-13,76.44999694824219,,,76.46533831994591,,
2015-01-14,76.27999877929688,,,76.76116205247047,,
2015-01-15,74.05000305175781,,,76.95873272035604,,
2015-01-16,75.18000030517578,,,77.11414756596419,,
2015-01-20,76.23999786376953,,,77.89269562435898,,
2015-01-21,76.73999786376953,,,78.16515956834165,,
2015-01-22,77.6500015258789,,,78.32416348974053,,
2015-01-23,77.83000183105469,,,78.42703144883966,,
2015-01-26,77.5,,,78.52538375153671,,
2015-01-27,75.77999877929688,,,78.88798529946384,,
2015-01-28,76.23999786376953,,,79.06360611828607,,
2015-01-29,78.0,,,79.12278840392062,,
2015-01-30,75.91000366210938,,,79.12482672527217,,
2015-02-02,74.98999786376953,,,78.93259783623967,,
2015-02-03,75.4000015258789,,,79.20740807704806,,
2015-02-04,75.62999725341797,,,79.30175475843679,,
2015-02-05,75.61000061035156,,,79.28697370217382,,
2015-02-06,74.47000122070312,,,79.22286649748033,,
2015-02-09,74.44000244140625,,,78.87982881710171,,
2015-02-10,75.19000244140625,,,79.11909649180359,,
2015-02-11,76.51000213623047,,,79.18406205036581,,
2015-02-12,76.2300033569336,,,79.14502355065615,,
2015-02-13,75.73999786376953,,,79.06058507946616,,
2015-02-17,75.5999984741211,,,78.88768887164684,,
2015-02-18,76.70999908447266,,,78.93154015998564,,
2015-02-19,79.41999816894531,,,78.86731992334052,,
2015-02-20,79.9000015258789,,,78.7525993159095,,
2015-02-23,78.83999633789062,,,78.23002623862641,,
2015-02-24,78.44999694824219,,,78.39440245256357,,
2015-02-25,79.55999755859375,,,78.37480893988653,,
2015-02-26,80.41000366210938,,,78.24082725827067,,
2015-02-27,78.97000122070312,,,78.05077998847383,,
2015-03-02,79.75,,,77.28013320352837,,
2015-03-03,79.5999984741211,,,77.35929790568875,,
2015-03-04,80.9000015258789,,,77.25607392952458,,
2015-03-05,81.20999908447266,,,77.04191292853504,,
2015-03-06,80.01000213623047,,,76.77705384096461,,
2015-03-09,79.44000244140625,,,75.83301776601564,,
2015-03-10,77.55000305175781,,,75.87723947116774,,
2015-03-11,77.56999969482422,,,75.75303922875807,,
2015-03-12,78.93000030517578,,,75.53308064329218,,
2015-03-13,78.05000305175781,,,75.27855938347842,,
2015-03-16,78.06999969482422,,,74.46760068205174,,
2015-03-17,79.36000061035156,,,74.59041942371117,,
2015-03-18,80.91000366210938,,,74.56126433611934,,
2015-03-19,82.75,,,74.45194306099181,,
2015-03-20,83.80000305175781,,,74.32251605070591,,
2015-03-23,84.43000030517578,,,73.95861531820131,,
2015-03-24,85.30999755859375,,,74.2484262008582,,
2015-03-25,82.91999816894531,,,74.39193153862325,,
2015-03-26,83.01000213623047,,,74.458834264964,,
2015-03-27,83.30000305175781,,,74.50707737742704,,
2015-03-30,83.19999694824219,,,74.66442229864992,,
2015-03-31,82.22000122070312,,,75.11777628835627,,
2015-04-01,81.66999816894531,,,75.41697056972563,,
2015-04-02,81.55999755859375,,,75.63035340867798,,
2015-04-06,82.44000244140625,,,76.31090720673673,,
2015-04-07,82.31999969482422,,,76.85270362009713,,
2015-04-08,82.27999877929688,,,77.22804493459748,,
2015-04-09,82.16999816894531,,,77.50558324579369,,
2015-04-10,82.04000091552734,,,77.74263136938886,,
2015-04-13,83.01000213623047,,,78.33508578181367,,
2015-04-14,83.5199966430664,,,78.89139824873985,,
2015-04-15,82.70999908447266,,,79.27412244308746,,
2015-04-16,82.30999755859375,,,79.55293497080939,,
2015-04-17,80.77999877929688,,,79.78614979071183,,
2015-04-20,83.08999633789062,,,80.34555285478022,,
2015-04-21,83.62000274658203,,,80.88623442199409,,
2015-04-22,84.62999725341797,,,81.25201769387581,,
2015-04-23,82.41000366210938,,,81.51298330276558,,
2015-04-24,81.52999877929688,,,81.72771495362163,,
2015-04-27,81.91000366210938,,,82.22863019092532,,
2015-04-28,80.68000030517578,,,82.7484959988352,,
2015-04-29,80.47000122070312,,,83.09242036614022,,
2015-04-30,78.7699966430664,,,83.33015648445458,,
2015-05-01,78.98999786376953,,,83.51992616566992,,
2015-05-04,78.80999755859375,,,83.93190777603826,,
2015-05-05,77.55999755859375,,,84.41637321413427,,
2015-05-06,78.0999984741211,,,84.72162545490713,,
2015-05-07,78.43000030517578,,,84.91730262756698,,
2015-05-08,78.51000213623047,,,85.06161013719968,,
2015-05-11,78.01000213623047,,,85.3182369422198,,
2015-05-12,77.45999908447266,,,85.74562373048511,,
2015-05-13,78.44000244140625,,,85.99192217104115,,
2015-05-14,81.37000274658203,,,86.12736769537933,,
2015-05-15,80.41999816894531,,,86.21083284679128,,
2015-05-18,80.87999725341797,,,86.28860136169781,,
2015-05-19,80.62999725341797,,,86.66011308925442,,
2015-05-20,80.55000305175781,,,86.85363307345371,,
2015-05-21,80.4800033569336,,,86.9400655055582,,
2015-05-22,80.54000091552734,,,86.9788806289541,,
2015-05-26,79.33000183105469,,,87.30181241786343,,
2015-05-27,80.55000305175781,,,87.4779862939422,,
2015-05-28,80.1500015258789,,,87.55282293507597,,
2015-05-29,79.19000244140625,,,87.58561420476138,,
2015-06-01,80.29000091552734,,,87.57225758585784,,
2015-06-02,80.44000244140625,,,87.93317386228082,,
2015-06-03,82.44000244140625,,,88.12529386016068,,
2015-06-04,82.05000305175781,,,88.21888388510465,,
2015-06-05,82.13999938964844,,,88.27266421400277,,
2015-06-08,80.66999816894531,,,88.33045692294515,,
2015-06-09,80.66999816894531,,,88.71636685226316,,
2015-06-10,82.16000366210938,,,88.93359588688178,,
2015-06-11,81.83000183105469,,,89.05224154025414,,
2015-06-12,81.52999877929688,,,89.13096093120429,,
2015-06-15,80.70999908447266,,,89.2638070719317,,
2015-06-16,81.05999755859375,,,89.67560069229826,,
2015-06-17,81.79000091552734,,,89.91973409407971,,
2015-06-18,82.91000366210938,,,90.06673709696356,,
2015-06-19,82.51000213623047,,,90.17572169527934,,
2015-06-22,84.73999786376953,,,90.4151648730862,,
2015-06-23,87.87999725341797,,,90.86895887577757,,
2015-06-24,88.86000061035156,,,91.1587104184926,,
2015-06-25,87.9800033569336,,,91.3549988423325,,
2015-06-26,88.01000213623047,,,91.5168363332601,,
2015-06-29,85.80000305175781,,,91.93271002305792,,
2015-06-30,85.7699966430664,,,92.44919710076616,,
2015-07-01,86.91000366210938,,,92.80209790298528,,
2015-07-02,87.29000091552734,,,93.06084861002331,,
2015-07-06,87.55000305175781,,,93.85412053556642,,
2015-07-07,87.22000122070312,,,94.40833640307044,,
2015-07-08,85.6500015258789,,,94.78937068918192,,
2015-07-09,85.87999725341797,,,95.06515964034708,,
2015-07-10,87.94999694824219,,,95.29203305564984,,
2015-07-13,90.0999984741211,,,95.79024658462248,,
2015-07-14,89.68000030517578,,,96.2887147382992,,
2015-07-15,89.76000213623047,,,96.59757005964194,,
2015-07-16,90.8499984741211,,,96.80399942876376,,
2015-07-17,94.97000122070312,,,96.94552753905766,,
2015-07-20,97.91000366210938,,,97.10086122999358,,
2015-07-21,98.38999938964844,,,97.46080099836423,,
2015-07-22,97.04000091552734,,,97.6221554598646,,
2015-07-23,95.44000244140624,,,97.65521912750266,,
2015-07-24,96.9499969482422,,,97.61924019325544,,
2015-07-27,94.16999816894533,,,97.2448305810792,,
2015-07-28,95.29000091552734,,,97.43871652132904,,
2015-07-29,96.98999786376952,,,97.44406663521848,,
2015-07-30,95.20999908447266,,,97.33390648051876,,
2015-07-31,94.01000213623048,,,97.1700342488181,,
2015-08-03,94.13999938964844,,,96.52548997162458,,
2015-08-04,94.05999755859376,,,96.6726917652324,,
2015-08-05,96.44000244140624,,,96.65480598712928,,
2015-08-06,95.12000274658205,,,96.54525785821738,,
2015-08-07,94.3000030517578,,,96.40577623455528,,
2015-08-10,94.1500015258789,,,95.9692762703074,,
2015-08-11,93.62000274658205,,,96.22588969984768,,
2015-08-12,94.19000244140624,,,96.33393840891476,,
2015-08-13,93.43000030517578,,,96.36418348302954,,
2015-08-14,94.41999816894533,,,96.3753857438274,,
2015-08-17,93.93000030517578,,,96.42332080105392,,
2015-08-18,95.16999816894533,,,96.84059963697892,,
2015-08-19,95.30999755859376,,,97.10304421918552,,
2015-08-20,90.55999755859376,,,97.27801553079782,,
2015-08-21,86.05999755859375,,,97.42105296995707,,
2015-08-24,82.08999633789062,,,97.75898957900304,,
2015-08-25,83.0,,,98.230137481901,,
2015-08-26,87.19000244140625,,,98.52228145212317,,
2015-08-27,89.7300033569336,,,98.70182183997493,,
2015-08-28,91.01000213623048,,,98.82383685136509,,
2015-08-31,89.43000030517578,,,98.94814204095393,,
2015-09-01,87.2300033569336,,,99.30135449154244,,
2015-09-02,89.88999938964844,,,99.45508626207744,,
2015-09-03,88.1500015258789,,,99.4780872654073,,
2015-09-04,88.26000213623047,,,99.42813213885884,,
2015-09-08,89.52999877929688,,,99.12626467560028,,
2015-09-09,90.44000244140624,,,99.07929065096116,,
2015-09-10,91.9800033569336,,,98.90619699386345,,
2015-09-11,92.0500030517578,,,98.6681213404978,,
2015-09-14,92.30999755859376,,,97.7291402101658,,
2015-09-15,92.9000015258789,,,97.75371418776332,,
2015-09-16,93.4499969482422,,,97.6011496556366,,
2015-09-17,94.33999633789062,,,97.34527714650692,,
2015-09-18,94.4000015258789,,,97.04843285302638,,
2015-09-21,95.5500030517578,,,96.0827774011611,,
2015-09-22,92.95999908447266,,,96.1480651659486,,
2015-09-23,93.97000122070312,,,96.05985928168283,,
2015-09-24,94.41000366210938,,,95.89072882278916,,
2015-09-25,92.7699966430664,,,95.70141353432636,,
2015-09-28,89.20999908447266,,,95.16289750994248,,
2015-09-29,86.66999816894531,,,95.39759697957956,,
2015-09-30,89.9000015258789,,,95.48802425094615,,
2015-10-01,90.9499969482422,,,95.50404062291524,,
2015-10-02,92.06999969482422,,,95.50365642305704,,
2015-10-05,94.01000213623048,,,95.52794114054446,,
2015-10-06,92.8000030517578,,,95.94048794281176,,
2015-10-07,92.4000015258789,,,96.20003539656716,,
2015-10-08,92.47000122070312,,,96.37441156914772,,
2015-10-09,93.23999786376952,,,96.51981035938636,,
2015-10-12,94.26000213623048,,,96.89138536689843,,
2015-10-13,94.12000274658205,,,97.38606097437771,,
2015-10-14,94.06999969482422,,,97.7097489171275,,
2015-10-15,95.95999908447266,,,97.92995246849736,,
2015-10-16,97.54000091552734,,,98.10278364718332,,
2015-10-19,98.47000122070312,,,98.44888402353868,,
2015-10-20,97.0,,,98.90105550595857,,
2015-10-21,97.11000061035156,,,99.16665798780105,,
2015-10-22,99.66999816894533,,,99.31429668733426,,
2015-10-23,102.19000244140624,,,99.40132619276936,,
2015-10-26,103.7699966430664,,,99.42477008321248,,
2015-10-27,103.6999969482422,,,99.75282218812812,,
2015-10-28,104.1999969482422,,,99.8887835588853,,
2015-10-29,104.87999725341795,,,99.90298325880076,,
2015-10-30,101.97000122070312,,,99.85452080801068,,
2015-11-02,103.30999755859376,,,99.47658619701468,,
2015-11-03,102.58000183105467,,,99.6782204082483,,
2015-11-04,103.94000244140624,,,99.69416494617782,,
2015-11-05,108.76000213623048,,,99.59626607274146,,
2015-11-06,107.0999984741211,,,99.44504201821684,,
2015-11-09,106.48999786376952,,,98.82718730105566,,
2015-11-10,107.91000366210938,,,98.9750166787393,,
2015-11-11,109.01000213623048,,,98.95150731863988,,
2015-11-12,108.0199966430664,,,98.82898057624443,,
2015-11-13,103.9499969482422,,,98.66822224187032,,
2015-11-16,104.04000091552734,,,98.11170254975458,,
2015-11-17,105.12999725341795,,,98.3086131744097,,
2015-11-18,107.7699966430664,,,98.34726196791296,,
2015-11-19,106.26000213623048,,,98.29889298487656,,
2015-11-20,107.31999969482422,,,98.22300673590638,,
2015-11-23,106.9499969482422,,,97.96977112701786,,
2015-11-24,105.73999786376952,,,98.2780283618708,,
2015-11-25,105.41000366210938,,,98.42987890402496,,
2015-11-27,105.4499969482422,,,98.52931040153716,,
2015-11-30,104.23999786376952,,,98.57409337732128,,
2015-12-01,107.12000274658205,,,98.96402987691572,,
2015-12-02,106.06999969482422,,,99.18594619598174,,
2015-12-03,104.37999725341795,,,99.30764961649948,,
2015-12-04,106.18000030517578,,,99.38543162048506,,
2015-12-07,105.61000061035156,,,99.46747826063152,,
2015-12-08,106.48999786376952,,,99.83850140443089,,
2015-12-09,104.5999984741211,,,100.02625868228569,,
2015-12-10,105.41999816894533,,,100.09930228930564,,
2015-12-11,102.12000274658205,,,100.11498594908063,,
2015-12-14,104.66000366210938,,,99.9450787665481,,
2015-12-15,104.5500030517578,,,100.2164720223556,,
2015-12-16,106.79000091552734,,,100.30039391893408,,
2015-12-17,106.22000122070312,,,100.26777331743892,,
2015-12-18,104.04000091552734,,,100.1784095652,,
2015-12-21,104.7699966430664,,,99.72143959817264,,
2015-12-22,105.51000213623048,,,99.9142303478941,,
2015-12-23,104.62999725341795,,,99.93157220757502,,
2015-12-24,105.0199966430664,,,99.84615071546652,,
2015-12-28,105.93000030517578,,,99.25102803430676,,
2015-12-29,107.26000213623048,,,99.47536254148308,,
2015-12-30,106.22000122070312,,,99.54170079843033,,
2015-12-31,104.66000366210938,,,99.52204675947624,,
2016-01-04,102.22000122070312,,,99.33191915857124,,
2016-01-05,102.7300033569336,,,99.68391533846469,,
2016-01-06,102.97000122070312,,,99.88402913432172,,
2016-01-07,97.91999816894533,,,100.00176285457282,,
2016-01-08,97.33000183105467,,,100.0947760701664,,
2016-01-11,97.51000213623048,,,100.3460170389448,,
2016-01-12,99.37000274658205,,,100.81547887833186,,
2016-01-13,95.44000244140624,,,101.1221713942365,,
2016-01-14,98.37000274658205,,,101.33376710577824,,
2016-01-15,94.97000122070312,,,101.50638320325668,,
2016-01-19,95.26000213623048,,,102.38361999958929,,
2016-01-20,94.3499984741211,,,102.68724466337048,,
2016-01-21,94.16000366210938,,,102.87944096898624,,
2016-01-22,97.94000244140624,,,103.01718771701468,,
2016-01-25,97.01000213623048,,,103.22657777324712,,
2016-01-26,97.33999633789062,,,103.62706818388904,,
2016-01-27,94.4499969482422,,,103.84041237420116,,
2016-01-28,109.11000061035156,,,103.93682486371124,,
2016-01-29,112.20999908447266,,,103.9753071064048,,
2016-02-01,115.08999633789062,,,103.8854152523712,,
2016-02-02,114.61000061035156,,,104.19149802121387,,
2016-02-03,112.69000244140624,,,104.31557803216867,,
2016-02-04,110.48999786376952,,,104.32900172765147,,
2016-02-05,104.06999969482422,,,104.29163404756164,,
2016-02-08,99.75,,,104.02136522350938,,
2016-02-09,99.54000091552734,,,104.2830495024572,,
2016-02-10,101.0,,,104.36962954580272,,
2016-02-11,101.91000366210938,,,104.35194457458626,,
2016-02-12,102.01000213623048,,,104.28886791124584,,
2016-02-16,101.61000061035156,,,104.20657079944884,,
2016-02-17,105.1999969482422,,,104.2754292209234,,
2016-02-18,103.47000122070312,,,104.23746587065156,,
2016-02-19,104.56999969482422,,,104.15032807859389,,
2016-02-22,107.16000366210938,,,103.71844877822738,,
2016-02-23,105.45999908447266,,,103.91543676944929,,
2016-02-24,106.87999725341795,,,103.92938252796628,,
2016-02-25,108.06999969482422,,,103.8296388665846,,
2016-02-26,107.91999816894533,,,103.67425892247384,,
2016-02-29,106.91999816894533,,,103.0070260682588,,
2016-03-01,109.81999969482422,,,103.11931016611668,,
2016-03-02,109.9499969482422,,,103.04793144656314,,
2016-03-03,109.58000183105467,,,102.86398958984756,,
2016-03-04,108.38999938964844,,,102.62738887050811,,
2016-03-07,105.7300033569336,,,101.75345272654911,,
2016-03-08,105.93000030517578,,,101.815376431321,,
2016-03-09,107.51000213623048,,,101.70577935287578,,
2016-03-10,107.31999969482422,,,101.49724661268988,,
2016-03-11,109.41000366210938,,,101.25095348718578,,
2016-03-14,109.88999938964844,,,100.44616739577094,,
2016-03-15,110.66999816894533,,,100.56537968171078,,
2016-03-16,112.18000030517578,,,100.53016848766208,,
2016-03-17,111.0199966430664,,,100.41263774303832,,
2016-03-18,111.4499969482422,,,100.27317979383125,,
2016-03-21,111.8499984741211,,,99.87194907652471,,
2016-03-22,112.25,,,100.14820116689437,,
2016-03-23,112.54000091552734,,,100.27824199454204,,
2016-03-24,113.0500030517578,,,100.332150426818,,
2016-03-28,113.69000244140624,,,100.49710843643182,,
2016-03-29,116.13999938964844,,,100.94450153347918,,
2016-03-30,114.6999969482422,,,101.23981241622512,,
2016-03-31,114.0999984741211,,,101.4515088553235,,
2016-04-01,116.05999755859376,,,101.63647992291816,,
2016-04-04,112.5500030517578,,,102.14806328988185,,
2016-04-05,112.22000122070312,,,102.69936668577436,,
2016-04-06,113.70999908447266,,,103.08621658558393,,
2016-04-07,113.63999938964844,,,103.3771134586533,,
2016-04-08,110.62999725341795,,,103.62919845966012,,
2016-04-11,108.98999786376952,,,104.274946828052,,
2016-04-12,110.61000061035156,,,104.85110930996755,,
2016-04-13,110.51000213623048,,,105.25441848427896,,
2016-04-14,110.83999633789062,,,105.55438522745428,,
2016-04-15,109.63999938964844,,,105.8091763378962,,
2016-04-18,110.4499969482422,,,106.4347083432697,,
2016-04-19,112.29000091552734,,,106.99764682596395,,
2016-04-20,112.41999816894533,,,107.38573136890348,,
2016-04-21,113.44000244140624,,,107.66904157435006,,
2016-04-22,110.55999755859376,,,107.906181746397,,
2016-04-25,110.0999984741211,,,108.47517106245698,,
2016-04-26,108.76000213623048,,,109.01822582312975,,
2016-04-27,108.88999938964844,,,109.38571041554992,,
2016-04-28,116.7300033569336,,,109.64745135427492,,
2016-04-29,117.58000183105467,,,109.86173765566316,,
2016-05-02,118.56999969482422,,,110.35084064938164,,
2016-05-03,117.43000030517578,,,110.8622917069456,,
2016-05-04,118.05999755859376,,,111.19516538322031,,
2016-05-05,117.80999755859376,,,111.41906654835768,,
2016-05-06,119.48999786376952,,,111.59214616434936,,
2016-05-09,119.23999786376952,,,111.9375372262745,,
2016-05-10,120.5,,,112.39496289603088,,
2016-05-11,119.5199966430664,,,112.67131037090776,,
2016-05-12,120.27999877929688,,,112.83667360929186,,
2016-05-13,119.80999755859376,,,112.94978093748767,,
2016-05-16,118.66999816894533,,,113.1134258749744,,
2016-05-17,117.3499984741211,,,113.5121237423406,,
2016-05-18,117.6500015258789,,,113.73193305570877,,
2016-05-19,116.80999755859376,,,113.84367861439544,,
2016-05-20,117.3499984741211,,,113.90677239590688,,
2016-05-23,115.97000122070312,,,113.9477394252948,,
2016-05-24,117.6999969482422,,,114.31610448626635,,
2016-05-25,117.88999938964844,,,114.51130458769605,,
2016-05-26,119.47000122070312,,,114.60425177466294,,
2016-05-27,119.37999725341795,,,114.65432439239925,,
2016-05-31,118.80999755859376,,,115.06478118800705,,
2016-06-01,118.77999877929688,,,115.2716121151748,,
2016-06-02,118.93000030517578,,,115.37971347591063,,
2016-06-03,118.47000122070312,,,115.44789173322822,,
2016-06-06,118.79000091552734,,,115.54882171932684,,
2016-06-07,117.76000213623048,,,115.94920602150692,,
2016-06-08,118.38999938964844,,,116.18096341949732,,
2016-06-09,118.55999755859376,,,116.3141648441736,,
2016-06-10,116.62000274658205,,,116.4074221747956,,
2016-06-13,113.9499969482422,,,116.58309548141,,
2016-06-14,114.94000244140624,,,117.00862449475082,,
2016-06-15,114.5999984741211,,,117.26607310823262,,
2016-06-16,114.38999938964844,,,117.42588460477918,,
2016-06-17,113.0199966430664,,,117.54709386360727,,
2016-06-20,113.37000274658205,,,117.81918306062012,,
2016-06-21,114.37999725341795,,,118.28245541054196,,
2016-06-22,113.91000366210938,,,118.58102338693348,,
2016-06-23,115.08000183105467,,,118.7855385122107,,
2016-06-24,112.08000183105467,,,118.95511959552772,,
2016-06-27,108.97000122070312,,,119.39290549905942,,
2016-06-28,112.6999969482422,,,119.91694356264586,,
2016-06-29,114.16000366210938,,,120.27793080656014,,
2016-06-30,114.27999877929688,,,120.54558219006935,,
2016-07-01,114.19000244140624,,,120.7779127933273,,
2016-07-05,114.1999969482422,,,121.96003136919867,,
2016-07-06,116.6999969482422,,,122.36090357603824,,
